Group,Run,Metric,Step,Value
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,slot_f1/dev,26,0.9248826503753662
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,slot_f1/dev,27,0.9265007376670837
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,slot_f1/dev,28,0.9250585436820984
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,slot_f1/dev,29,0.9299736022949219
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,slot_f1/dev,30,0.9295774698257446
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,slot_f1/dev,31,0.9275447130203247
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,slot_f1/dev,32,0.933920681476593
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,slot_f1/dev,33,0.9270436763763428
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,slot_f1/dev,34,0.9298914670944214
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,slot_f1/dev,35,0.932864248752594
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,slot_f1/dev,36,0.9328248500823975
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,slot_f1/dev,37,0.9352476000785828
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,slot_f1/dev,38,0.9297678470611572
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,slot_f1/dev,39,0.9311456084251404
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,slot_f1/dev,40,0.9291154146194458
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,slot_f1/dev,41,0.9326698184013367
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,slot_f1/dev,42,0.9320046901702881
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,0,0.736947774887085
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,1,0.7510040402412415
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,2,0.759036123752594
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,3,0.7791164517402649
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,4,0.8293172717094421
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,5,0.8734939694404602
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,6,0.891566276550293
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,7,0.9036144614219666
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,8,0.9257028102874756
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,9,0.9397590160369873
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,10,0.9397590160369873
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,11,0.9417670965194702
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,12,0.9437751173973083
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,13,0.9558233022689819
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,14,0.9678714871406555
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,15,0.9678714871406555
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,16,0.9598393440246582
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,17,0.9638554453849792
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,18,0.9598393440246582
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,19,0.9538152813911438
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,20,0.9558233022689819
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,21,0.9598393440246582
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,22,0.9638554453849792
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,23,0.9698795080184937
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,24,0.9658634662628174
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,25,0.9658634662628174
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,26,0.9718875288963318
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,27,0.9718875288963318
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,28,0.9698795080184937
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,29,0.9738956093788147
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,30,0.9738956093788147
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,31,0.9698795080184937
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,32,0.9718875288963318
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,33,0.9718875288963318
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,34,0.9718875288963318
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,35,0.9698795080184937
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,36,0.9738956093788147
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,37,0.9718875288963318
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,38,0.9738956093788147
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,39,0.9759036302566528
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,40,0.9718875288963318
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,41,0.9718875288963318
2A,2A_20260602_170053_Dropout0.05_+_More_layers_2+More_heads+Bigger_d_2,intent_acc/dev,42,0.9718875288963318
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/test,0,0.0
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/test,5,0.5310815572738647
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/test,10,0.7542147040367126
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/test,15,0.7898982763290405
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/test,20,0.8089651465415955
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/test,25,0.8325807452201843
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/test,30,0.8401731848716736
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/test,35,0.8587846159934998
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/test,40,0.8615545034408569
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/test,45,0.8383750915527344
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/test,100,0.867373526096344
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/test,0,0.707726776599884
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/test,5,0.771556556224823
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/test,10,0.8611422181129456
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/test,15,0.8835386633872986
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/test,20,0.8958566784858704
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/test,25,0.9014557600021362
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/test,30,0.9025756120681763
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/test,35,0.8992161154747009
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/test,40,0.9025756120681763
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/test,45,0.8958566784858704
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/test,100,0.9036954045295715
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,0,5.589128494262695
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,1,2.984119176864624
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,2,2.534108877182007
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,3,2.1186416149139404
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,4,1.829888939857483
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,5,1.5593504905700684
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,6,1.2790765762329102
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,7,1.0662879943847656
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,8,0.9103772640228271
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,9,0.758859395980835
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,10,0.6471505165100098
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,11,0.5571556687355042
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,12,0.4960017502307892
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,13,0.4518316686153412
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,14,0.3954846262931824
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,15,0.35576897859573364
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,16,0.3469088673591614
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,17,0.3048602342605591
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,18,0.26784548163414
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,19,0.24984382092952728
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,20,0.23650799691677094
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,21,0.21930381655693054
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,22,0.19980813562870026
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,23,0.18101097643375397
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,24,0.16638518869876862
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,25,0.15633337199687958
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,26,0.16920599341392517
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,27,0.15917235612869263
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,28,0.1361832171678543
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,29,0.12367474287748337
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,30,0.11431166529655457
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,31,0.1049395203590393
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,32,0.09775754809379578
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,33,0.09162800014019012
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,34,0.08516695350408554
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,35,0.0779363140463829
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,36,0.07211396843194962
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,37,0.06749005615711212
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,38,0.06293242424726486
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,39,0.05807344987988472
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,40,0.05409812554717064
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,41,0.049904268234968185
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,42,0.0468975193798542
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,43,0.0447612963616848
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,44,0.048739418387413025
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,45,0.17979753017425537
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,46,0.129940465092659
2A,2A_20260530_184626_More_layers_2+Bigger_d,loss/train,47,0.0777001678943634
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,0,0.0
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,1,0.0
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,2,0.32661157846450806
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,3,0.3729133903980255
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,4,0.4904400706291199
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,5,0.5580276846885681
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,6,0.6435239315032959
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,7,0.7177823781967163
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,8,0.7502965331077576
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,9,0.7650654911994934
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,10,0.7813789248466492
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,11,0.7910535335540771
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,12,0.7996485233306885
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,13,0.8049065470695496
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,14,0.8237378001213074
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,15,0.8212503790855408
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,16,0.8215646147727966
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,17,0.838880717754364
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,18,0.843768298625946
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,19,0.8414598703384399
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,20,0.8483245372772217
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,21,0.8559718728065491
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,22,0.857559859752655
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,23,0.8627451062202454
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,24,0.8648490309715271
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,25,0.8673499226570129
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,26,0.8654630184173584
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,27,0.868067741394043
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,28,0.8754385709762573
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,29,0.8740870356559753
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,30,0.8806536197662354
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,31,0.885447084903717
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,32,0.882489800453186
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,33,0.8923256397247314
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,34,0.8945835828781128
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,35,0.8965316414833069
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,36,0.9038854837417603
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,37,0.9053738117218018
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,38,0.909355878829956
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,39,0.909621000289917
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,40,0.9166180491447449
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,41,0.9149371385574341
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,42,0.9172011613845825
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,43,0.9158878326416016
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,44,0.8983988165855408
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,45,0.8852077722549438
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,46,0.9033957719802856
2A,2A_20260530_184626_More_layers_2+Bigger_d,slot_f1/dev,47,0.9121167659759521
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,0,0.736947774887085
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,1,0.736947774887085
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,2,0.759036123752594
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,3,0.7690762877464294
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,4,0.781124472618103
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,5,0.805220901966095
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,6,0.8714859485626221
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,7,0.8795180916786194
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,8,0.8975903391838074
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,9,0.9076305031776428
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,10,0.9196786880493164
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,11,0.9236947894096375
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,12,0.9417670965194702
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,13,0.9397590160369873
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,14,0.9437751173973083
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,15,0.9477911591529846
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,16,0.9457831382751465
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,17,0.9518072009086609
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,18,0.9518072009086609
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,19,0.9578313231468201
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,20,0.9558233022689819
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,21,0.9578313231468201
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,22,0.9558233022689819
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,23,0.9638554453849792
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,24,0.9618473649024963
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,25,0.9558233022689819
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,26,0.9638554453849792
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,27,0.9698795080184937
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,28,0.9658634662628174
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,29,0.9698795080184937
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,30,0.9658634662628174
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,31,0.9698795080184937
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,32,0.9698795080184937
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,33,0.9698795080184937
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,34,0.9678714871406555
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,35,0.9698795080184937
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,36,0.9698795080184937
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,37,0.9638554453849792
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,38,0.9718875288963318
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,39,0.9698795080184937
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,40,0.9698795080184937
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,41,0.9698795080184937
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,42,0.9698795080184937
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,43,0.9618473649024963
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,44,0.9457831382751465
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,45,0.9417670965194702
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,46,0.9698795080184937
2A,2A_20260530_184626_More_layers_2+Bigger_d,intent_acc/dev,47,0.9538152813911438
2A,2A_20260530_184501_More_heads_2+_Bigger_d_2,slot_f1/test,0,0.0
2A,2A_20260530_184501_More_heads_2+_Bigger_d_2,slot_f1/test,5,0.6643245816230774
2A,2A_20260530_184501_More_heads_2+_Bigger_d_2,slot_f1/test,10,0.8006323575973511
2A,2A_20260530_184501_More_heads_2+_Bigger_d_2,slot_f1/test,15,0.8297311663627625
2A,2A_20260530_184501_More_heads_2+_Bigger_d_2,slot_f1/test,20,0.8506070971488953
2A,2A_20260530_184501_More_heads_2+_Bigger_d_2,slot_f1/test,25,0.8657293319702148
2A,2A_20260530_184501_More_heads_2+_Bigger_d_2,slot_f1/test,30,0.8702343702316284
2A,2A_20260530_184501_More_heads_2+_Bigger_d_2,slot_f1/test,35,0.871875524520874
2A,2A_20260530_184501_More_heads_2+_Bigger_d_2,slot_f1/test,100,0.8678452372550964
2A,2A_20260530_184501_More_heads_2+_Bigger_d_2,intent_acc/test,0,0.707726776599884
2A,2A_20260530_184501_More_heads_2+_Bigger_d_2,intent_acc/test,5,0.8477043509483337
2A,2A_20260530_184501_More_heads_2+_Bigger_d_2,intent_acc/test,10,0.8768197298049927
2A,2A_20260530_184501_More_heads_2+_Bigger_d_2,intent_acc/test,15,0.9036954045295715
